material_id,nelements,Formula,Spacegroup,Bandgap (meV),Is gap direct?,Discovery process,Decomposition energy (meV/atom),Exfoliation energy (meV/atom),Obtained from
2dm-2889,2,NbI5,Pmmm,0,FALSE,bottom-up,151,,2dm-5221
2dm-289,2,AlS,P-6m2,2033,FALSE,bottom-up,6,55,2dm-3099
2dm-2890,2,MgBr2,C2,3756,TRUE,bottom-up,90,,2dm-4513
2dm-2891,2,VI5,Pmmm,0,FALSE,bottom-up,55,,2dm-5221
2dm-2892,2,SeN,Pc,22,FALSE,bottom-up,688,,2dm-4903
2dm-2893,2,HgTe,P3m1,0,FALSE,bottom-up,128,,2dm-4937
2dm-2894,2,C3N4,P1,0,FALSE,bottom-up,1108,,2dm-5191
2dm-2895,2,MoO2,P1,594,FALSE,bottom-up,334,,2dm-5925
2dm-2896,2,CrCl5,Pm,138,FALSE,bottom-up,0,-13,2dm-4702
2dm-2897,2,MoBr5,Pmmm,0,FALSE,bottom-up,96,,2dm-4702
2dm-2898,2,Ga2Te3,P1,204,FALSE,bottom-up,204,,2dm-5396
2dm-2899,2,VBr5,Pmmm,0,FALSE,bottom-up,264,,2dm-5221
2dm-29,2,SBr,P-1,1802,FALSE,bottom-up,35,67,2dm-4682
2dm-290,2,CaCl2,P-3m1,5729,FALSE,bottom-up,14,66,2dm-3820
2dm-2900,2,InI3,P1,579,FALSE,bottom-up,98,,2dm-4316
2dm-2901,2,B2Te3,P1,0,FALSE,bottom-up,386,21,2dm-5396
2dm-2902,2,AlAs,P1,0,FALSE,bottom-up,805,,2dm-4209
2dm-2903,2,N2O3,Pmma,0,FALSE,bottom-up,1189,40,2dm-5775
2dm-2904,2,WCl5,Pmma,0,FALSE,bottom-up,321,,2dm-5476
2dm-2905,2,Sb2W,P-1,45,FALSE,bottom-up,428,,2dm-4068
2dm-2906,2,CI2,P-6m2,128,FALSE,bottom-up,1759,320,2dm-3455
2dm-2907,2,KBa,P2_1/m,0,FALSE,bottom-up,347,274,2dm-3098
2dm-2908,2,Al13Sb2,P1,0,FALSE,bottom-up,351,,2dm-3089
2dm-2909,2,PbO2,C2,905,FALSE,bottom-up,282,,2dm-3879
2dm-291,2,GaCl,P4mm,1729,FALSE,bottom-up,,514,2dm-3775
2dm-2910,2,NbTe2,Pmmm,0,FALSE,bottom-up,507,,2dm-4377
2dm-2911,2,SnO2,C2,1923,TRUE,bottom-up,466,220,2dm-3879
2dm-2912,2,BeBr2,C2,4632,FALSE,bottom-up,149,37,2dm-4513
2dm-2913,2,TlCl3,Pm,1493,FALSE,bottom-up,0,,2dm-4316
2dm-2915,2,BiBr5,Pmmm,0,FALSE,bottom-up,323,143,2dm-4722
2dm-2916,2,WF2,Pbam,607,TRUE,bottom-up,962,,2dm-4169
2dm-2917,2,Tl2Te3,P1,48,FALSE,bottom-up,118,,2dm-5396
2dm-2918,2,Ga2Te3,P1,365,FALSE,bottom-up,204,,2dm-5066
2dm-2919,2,HgSe,P3m1,0,FALSE,bottom-up,130,,2dm-5442
2dm-292,2,Sc2Br5,P2_1/m,220,FALSE,bottom-up,0,72,2dm-5545
2dm-2920,2,GaN5,Pc,644,FALSE,bottom-up,1083,71,2dm-3922
2dm-2921,2,AsO2,P2_1/m,1872,FALSE,bottom-up,,51,2dm-5160
2dm-2922,2,HgTe,P3m1,0,FALSE,bottom-up,116,,2dm-5442
2dm-2923,2,Tl2S3,P1,27,FALSE,bottom-up,171,,2dm-5396
2dm-2924,2,AgBi3,Pccm,0,FALSE,bottom-up,1156,,2dm-3449
2dm-2925,2,TiBi2,P-3m1,0,FALSE,bottom-up,131,155,2dm-3175
2dm-2926,2,NO2,P1,0,FALSE,bottom-up,156,,2dm-5765
2dm-2927,2,GaBr3,Pm,2330,TRUE,bottom-up,46,,2dm-4316
2dm-2928,2,In2Te3,P1,0,FALSE,bottom-up,186,,2dm-5396
2dm-2929,2,Sn3Bi4,P3m1,1394,TRUE,bottom-up,600,,2dm-4847
2dm-293,2,PBr3,Pmn2_1,2985,FALSE,bottom-up,30,91,2dm-3709
2dm-2930,2,As4C3,P1,969,FALSE,bottom-up,1154,,2dm-4847
2dm-2931,2,Tl2Se3,P1,326,FALSE,bottom-up,89,,2dm-5066
2dm-2932,2,Si3Sb4,P1,702,FALSE,bottom-up,308,,2dm-4745
2dm-2933,2,GaAs,P-1,36,FALSE,bottom-up,2118,,2dm-4209
2dm-2934,2,VRh3,P3m1,0,FALSE,bottom-up,943,,
2dm-2935,2,Re2I7,P1,0,FALSE,bottom-up,254,,2dm-5376
2dm-2936,2,Tl2S3,P1,586,FALSE,bottom-up,192,,2dm-5066
2dm-2937,2,Tc2I7,P2_1,0,FALSE,bottom-up,7,,2dm-5376
2dm-2938,2,BaCl2,C2,4017,FALSE,bottom-up,202,,2dm-4513
2dm-2939,2,GaBi,P-1,945,FALSE,bottom-up,771,,2dm-4209
2dm-294,2,CrCl4,P2/m,0,FALSE,bottom-up,6,-98,2dm-4502
2dm-2941,2,InS,P-6m2,328,TRUE,bottom-up,365,102,2dm-3781
2dm-2942,2,AlBr,P4/nmm,2109,FALSE,bottom-up,606,86,2dm-3772
2dm-2943,2,Ga2O3,P-3m1,2476,FALSE,bottom-up,160,2,2dm-3783
2dm-2944,2,Be2Bi,Pmmn,0,FALSE,bottom-up,1239,,2dm-4910
2dm-2945,2,Ca2Sb,Pmmn,0,FALSE,bottom-up,466,230,2dm-4910
2dm-2946,2,Sr2Sb,Pmmn,0,FALSE,bottom-up,377,198,2dm-4910
2dm-2947,2,Be2Sb,Pmmn,0,FALSE,bottom-up,977,475,2dm-4910
2dm-2948,2,GaTe,P-6m2,231,TRUE,bottom-up,368,,2dm-3781
2dm-2949,2,B2O3,P-3m1,3441,FALSE,bottom-up,916,0,2dm-3783
2dm-2950,2,In2O3,P-3m1,1274,FALSE,bottom-up,184,1,2dm-3783
2dm-2951,2,TlTe,P-6m2,484,TRUE,bottom-up,119,91,2dm-3781
2dm-2952,2,InTe,P-6m2,248,TRUE,bottom-up,243,110,2dm-3781
2dm-2953,2,Ba2Sb,Pmmn,0,FALSE,bottom-up,289,148,2dm-4910
2dm-2954,2,BCl,P4/nmm,2800,FALSE,bottom-up,1758,60,2dm-3772
2dm-2955,2,Sr2As,Pmmn,0,FALSE,bottom-up,253,,2dm-4910
2dm-2956,2,BTe,P-6m2,0,FALSE,bottom-up,1109,,2dm-3781
2dm-2957,2,AlTe,P-6m2,323,FALSE,bottom-up,553,,2dm-3781
2dm-2958,2,Mg2Bi,Pmmn,0,FALSE,bottom-up,417,272,2dm-4910
2dm-2959,2,AlF,P4/nmm,1350,FALSE,bottom-up,959,304,2dm-3772
2dm-296,2,As2Pb,Pmc2_1,386,FALSE,bottom-up,184,108,2dm-4912
2dm-2960,2,Ba2As,Pmmn,0,FALSE,bottom-up,182,137,2dm-4910
2dm-2961,2,Sr2P,Pmmn,0,FALSE,bottom-up,200,,2dm-4910
2dm-2962,2,TlSe,P-6m2,542,TRUE,bottom-up,62,70,2dm-3781
2dm-2963,2,TlS,P-6m2,1082,TRUE,bottom-up,73,63,2dm-3781
2dm-2964,2,Mg2P,Pmmn,0,FALSE,bottom-up,485,,2dm-4910
2dm-2965,2,Ca2As,Pmmn,0,FALSE,bottom-up,342,204,2dm-4910
2dm-2966,2,Ca2N,Pmmn,0,FALSE,bottom-up,181,,2dm-4910
2dm-2967,2,BSe,P-6m2,0,FALSE,bottom-up,826,103,2dm-3781
2dm-2968,2,GaS,P-6m2,871,TRUE,bottom-up,520,,2dm-3781
2dm-2969,2,Mg2N,Pmmn,0,FALSE,bottom-up,333,,2dm-4910
2dm-297,2,ZrF2,P-3m1,0,FALSE,bottom-up,326,50,2dm-3607
2dm-2970,2,Ba2N,Pmmn,0,FALSE,bottom-up,137,,2dm-4910
2dm-2971,2,InSe,P-6m2,643,TRUE,bottom-up,331,,2dm-3781
2dm-2972,2,Be2P,Pmmn,0,FALSE,bottom-up,691,,2dm-4910
2dm-2973,2,AlCl,P4/nmm,2432,FALSE,bottom-up,695,81,2dm-3772
2dm-2974,2,AlSe,P-6m2,311,FALSE,bottom-up,603,249,2dm-3781
2dm-2975,2,AlS,P-6m2,104,FALSE,bottom-up,678,330,2dm-3781
2dm-2976,2,Al2O3,P-3m1,4621,FALSE,bottom-up,191,1,2dm-3783
2dm-2977,2,BS,P-6m2,0,FALSE,bottom-up,885,101,2dm-3781
2dm-2978,2,Be2As,Pmmn,0,FALSE,bottom-up,681,474,2dm-4910
2dm-2979,2,BBr,P4/nmm,2535,FALSE,bottom-up,1776,76,2dm-3772
2dm-298,2,BSe,P-6m2,2576,FALSE,bottom-up,0,47,2dm-3099
2dm-2980,2,Mg2Sb,Pmmn,0,FALSE,bottom-up,432,289,2dm-4910
2dm-2981,2,BI,P4/nmm,407,FALSE,bottom-up,1612,114,2dm-3772
2dm-2982,2,Sr2N,Pmmn,0,FALSE,bottom-up,161,124,2dm-4910
2dm-2983,2,Be2N,Pmmn,0,FALSE,bottom-up,719,,2dm-4910
2dm-2984,2,BF,P4/nmm,3939,FALSE,bottom-up,1545,,2dm-3772
2dm-2985,2,Ca2P,Pmmn,0,FALSE,bottom-up,74,,2dm-4910
2dm-2986,2,Ba2Bi,Pmmn,0,FALSE,bottom-up,311,156,2dm-4910
2dm-2987,2,Ca2Bi,Pmmn,0,FALSE,bottom-up,486,228,2dm-4910
2dm-2988,2,Ba2P,Pmmn,0,FALSE,bottom-up,144,133,2dm-4910
2dm-2989,2,Sr2Bi,Pmmn,0,FALSE,bottom-up,426,,2dm-4910
2dm-299,2,BN5,Pmc2_1,0,FALSE,bottom-up,1491,,2dm-3922
2dm-3,2,TlS,P-1,981,FALSE,bottom-up,177,95,2dm-5155
2dm-30,2,Sb2C,Pmc2_1,162,FALSE,bottom-up,783,80,2dm-4912
2dm-300,2,Tb5I8,P2/m,0,FALSE,bottom-up,19,98,2dm-4320
2dm-301,2,NiBr2,P2_1/c,712,FALSE,bottom-up,72,110,2dm-3562
2dm-302,2,NiSe,P3m1,0,FALSE,bottom-up,,486,2dm-3053
2dm-303,2,IrI3,C2/m,1562,FALSE,bottom-up,5,90,2dm-3618
2dm-304,2,La2Si,P-3m1,0,FALSE,bottom-up,440,,2dm-3189
2dm-305,2,ReS,P4/nmm,0,FALSE,bottom-up,532,107,2dm-5286
2dm-306,2,Tc2Cl5,P2/c,0,FALSE,bottom-up,347,247,2dm-4185
2dm-307,2,PPb,P-1,592,TRUE,bottom-up,389,387,2dm-4588
2dm-308,2,As2O5,Pmn2_1,1565,TRUE,bottom-up,176,,2dm-3519
2dm-309,2,SiSe2,P-3m1,411,FALSE,bottom-up,127,77,2dm-3203
2dm-31,2,AlF3,C2/m,8420,FALSE,bottom-up,99,,2dm-4040
2dm-310,2,SnBr2,P-3m1,2253,FALSE,bottom-up,3,81,2dm-3464
2dm-311,2,OsSe,P4/nmm,0,FALSE,bottom-up,374,104,2dm-5535
2dm-312,2,AgF,P-3m1,929,TRUE,bottom-up,99,,2dm-4972
2dm-313,2,Ta2Te3,P2_1/m,0,FALSE,bottom-up,72,78,2dm-3670
2dm-314,2,Si2O3,P2_1/c,1422,FALSE,bottom-up,532,31,2dm-3613
2dm-315,2,HfAg,P4/nmm,0,FALSE,bottom-up,242,301,2dm-5074
2dm-316,2,GeN2,Pmc2_1,0,FALSE,bottom-up,789,90,2dm-4912
2dm-317,2,YbCl2,P-3m1,6129,FALSE,bottom-up,13,70,2dm-4965
2dm-318,2,B2Te,P-3m1,0,FALSE,bottom-up,2154,,2dm-4097
2dm-319,2,SeF,P-1,1928,FALSE,bottom-up,194,166,2dm-3502
2dm-32,2,MoBr3,C2/m,1067,TRUE,bottom-up,57,,2dm-3836
2dm-320,2,ReTe2,P-1,947,FALSE,bottom-up,60,,2dm-4780
2dm-321,2,NdF3,Pmmn,6981,TRUE,bottom-up,114,,2dm-3780
2dm-322,2,In2Ru,P4/mmm,0,FALSE,bottom-up,463,290,2dm-4344
2dm-323,2,Ga2O3,Pc,2045,FALSE,bottom-up,144,171,2dm-5005
2dm-324,2,Ge3Cl8,P1,2136,FALSE,bottom-up,56,,2dm-3403
2dm-325,2,SrF2,P-3m1,6655,FALSE,bottom-up,181,59,2dm-4717
2dm-326,2,InBr,Pbcm,2535,FALSE,bottom-up,34,92,2dm-4627
2dm-327,2,SbC,P-1,489,FALSE,bottom-up,828,57,2dm-4588
2dm-329,2,BBr,Aem2,2596,FALSE,bottom-up,1774,76,
2dm-33,2,B2O3,P-62m,5186,FALSE,bottom-up,20,71,2dm-3374
2dm-330,2,SnAs,C2/m,1346,FALSE,bottom-up,39,101,2dm-3474
2dm-331,2,HfBr2,P-3m1,0,FALSE,bottom-up,74,74,2dm-3607
2dm-332,2,SiSb2,Pmc2_1,965,FALSE,bottom-up,127,97,2dm-3619
2dm-333,2,PbN,P-1,0,FALSE,bottom-up,721,,2dm-4588
2dm-334,2,Sb9F2,P2_1/m,0,FALSE,bottom-up,116,95,2dm-3684
2dm-335,2,BI3,C2/m,1983,FALSE,bottom-up,83,96,2dm-4040
2dm-336,2,SbO2,Pmmn,1487,FALSE,bottom-up,167,,2dm-3642
2dm-337,2,HfCl2,P2_1/m,862,FALSE,bottom-up,45,64,2dm-4652
2dm-338,2,IrSe2,P-3m1,0,FALSE,bottom-up,158,197,2dm-3401
2dm-339,2,Ga2Se5,C2/m,1655,FALSE,bottom-up,17,86,2dm-4985
2dm-34,2,GaSb3,P-3m1,380,TRUE,bottom-up,297,320,
2dm-340,2,SbCl4,Pm,251,FALSE,bottom-up,,-136,2dm-4763
2dm-341,2,InS,P-6m2,1750,FALSE,bottom-up,0,63,2dm-3099
2dm-342,2,BCl3,Pmc2_1,4532,FALSE,bottom-up,24,69,2dm-3521
2dm-343,2,YBr2,P4/mmm,0,FALSE,bottom-up,117,84,2dm-3640
2dm-344,2,SiO,P4/nmm,1944,FALSE,bottom-up,1068,188,2dm-3561
2dm-345,2,SiS2,P-3m1,1335,FALSE,bottom-up,133,69,2dm-4715
2dm-346,2,GaCl,Pbcm,3128,FALSE,bottom-up,94,78,2dm-4627
2dm-347,2,TlTe,C2/m,845,FALSE,bottom-up,204,325,2dm-3756
2dm-348,2,Y2Cl5,P2_1/m,456,FALSE,bottom-up,32,82,2dm-5545
2dm-349,2,SrBr2,P-3m1,5082,FALSE,bottom-up,23,76,2dm-4717
2dm-35,2,AlI,P4mm,1577,FALSE,bottom-up,,498,2dm-3775
2dm-350,2,HfF3,P-1,852,FALSE,bottom-up,308,,2dm-3805
2dm-351,2,SeBr,C2/m,1364,FALSE,bottom-up,11,68,2dm-4682
2dm-352,2,ZrF3,P-1,555,TRUE,bottom-up,196,53,2dm-3805
2dm-353,2,TiCl2,P2_1/m,321,FALSE,bottom-up,0,63,
2dm-354,2,YBr3,Pmmn,2814,FALSE,bottom-up,58,84,2dm-3582
2dm-355,2,TlP,P4/nmm,0,FALSE,bottom-up,644,287,2dm-3743
2dm-356,2,Al2Te,P-3,559,TRUE,bottom-up,599,,2dm-4097
2dm-358,2,GeBr4,P4/mmm,0,FALSE,bottom-up,409,143,2dm-4359
2dm-359,2,HgF2,C2/m,1986,TRUE,bottom-up,58,,2dm-5027
2dm-36,2,SiI4,P4/mmm,0,FALSE,bottom-up,469,196,2dm-4359
2dm-360,2,GaI3,C2/m,1281,FALSE,bottom-up,129,87,2dm-4040
2dm-361,2,EuP2,Pm,0,FALSE,bottom-up,423,,
2dm-362,2,AuF,P-3m1,0,FALSE,bottom-up,286,,2dm-4972
2dm-363,2,In2Se5,C2/m,1324,FALSE,bottom-up,46,95,2dm-4985
2dm-364,2,NbS2,C2/m,0,FALSE,bottom-up,40,97,2dm-3106
2dm-365,2,Br3N,P-31m,1180,FALSE,bottom-up,995,,2dm-3628
2dm-366,2,WI3,P-31m,754,TRUE,bottom-up,87,92,2dm-3768
2dm-367,2,PrS3,P4/nmm,0,FALSE,bottom-up,68,45,2dm-3067
2dm-368,2,S3N2,P-3m1,0,FALSE,bottom-up,1082,44,2dm-2995
2dm-369,2,PCl4,P1,2140,FALSE,bottom-up,,,2dm-4763
2dm-37,2,SiCl4,P4/mmm,1302,FALSE,bottom-up,524,94,2dm-4359
2dm-370,2,HfS5,Pmmn,187,TRUE,bottom-up,0,73,2dm-3847
2dm-371,2,Si3Cl8,P1,1131,FALSE,bottom-up,347,35,2dm-3403
2dm-372,2,WCl2,R-3m,0,FALSE,bottom-up,552,-159,2dm-4342
2dm-373,2,SiS,Pmmn,1366,FALSE,bottom-up,515,76,2dm-4801
2dm-374,2,BTe,P-6m2,1475,FALSE,bottom-up,203,55,2dm-3530
2dm-375,2,BaCl2,P-3m1,5719,FALSE,bottom-up,113,82,2dm-4717
2dm-376,2,CBr4,P4/mmm,0,FALSE,bottom-up,1130,301,2dm-4359
2dm-377,2,SnN3,P-3m1,1450,FALSE,bottom-up,439,-6,2dm-5503
2dm-378,2,NbI2,P-3m1,0,FALSE,bottom-up,319,,2dm-5075
2dm-379,2,PBr3,P-31m,2196,FALSE,bottom-up,157,176,2dm-3628
2dm-38,2,Nd2Se5,P4/nmm,0,FALSE,bottom-up,21,28,2dm-3185
2dm-380,2,TiF2,P-6m2,1352,FALSE,bottom-up,126,49,2dm-3706
2dm-381,2,B4S3,Pmn2_1,204,FALSE,bottom-up,571,156,2dm-3571
2dm-382,2,YCl2,P4/mmm,0,FALSE,bottom-up,149,78,2dm-3640
2dm-383,2,BeGe2,P-3m1,0,FALSE,bottom-up,477,,2dm-5517
2dm-384,2,PdSe2,P-3m1,554,FALSE,bottom-up,41,150,2dm-4255
2dm-385,2,P2O3,Pc,3729,TRUE,bottom-up,92,41,2dm-3779
2dm-386,2,US5,P2_1,7,FALSE,bottom-up,0,99,2dm-5500
2dm-387,2,Te5As2,P2_1/c,457,FALSE,bottom-up,119,,
2dm-388,2,Al2Se5,P1,1593,FALSE,bottom-up,7,83,2dm-4306
2dm-389,2,SrAu,P6/mmm,0,FALSE,bottom-up,326,,2dm-5120
2dm-39,2,AlF,Pmmn,919,FALSE,bottom-up,825,117,2dm-3762
2dm-390,2,MnBr3,P-3m1,492,TRUE,bottom-up,0,110,2dm-3697
2dm-392,2,As4Cl,P2/m,0,FALSE,bottom-up,54,75,2dm-5639
2dm-393,2,Sb2S3,P2_1/m,1001,FALSE,bottom-up,44,97,2dm-4253
2dm-394,2,Bi2Se5,P2_1/c,404,TRUE,bottom-up,155,89,
2dm-395,2,As2C,Pmc2_1,1137,FALSE,bottom-up,568,62,2dm-4912
2dm-396,2,MoCl4,P-1,0,FALSE,bottom-up,79,,2dm-4793
2dm-397,2,PF3,Fmmm,851,TRUE,bottom-up,426,,2dm-3868
2dm-398,2,PtCl2,P2_1/c,1821,FALSE,bottom-up,31,108,2dm-5760
2dm-399,2,WI2,P4/mbm,1725,TRUE,bottom-up,0,90,2dm-4169
2dm-4,2,MoCl2,R-3m,0,FALSE,bottom-up,485,-55,2dm-4342
2dm-40,2,YSi3,P6/mmm,0,FALSE,bottom-up,989,909,2dm-5552
2dm-400,2,ZrF3,C2/m,549,TRUE,bottom-up,194,,2dm-3906
2dm-401,2,MoS3,P2_1/c,5,TRUE,bottom-up,65,82,2dm-4138
2dm-402,2,S3N2,Pmn2_1,2238,FALSE,bottom-up,172,53,2dm-4755
2dm-403,2,Tb5Cl8,P2/m,0,FALSE,bottom-up,82,108,2dm-4320
2dm-404,2,SiO,Pbcm,1661,TRUE,bottom-up,902,67,2dm-3669
2dm-405,2,In2Fe,P4/mmm,0,FALSE,bottom-up,459,196,2dm-3244
2dm-406,2,AsF3,C2/m,3087,TRUE,bottom-up,289,43,2dm-3868
2dm-407,2,TePb,Pmmn,1600,FALSE,bottom-up,153,149,2dm-4801
2dm-408,2,ZnF2,P-4m2,4571,FALSE,bottom-up,143,102,2dm-5027
2dm-409,2,In2Os,P4/mmm,0,FALSE,bottom-up,664,310,2dm-3244
2dm-41,2,MoBr2,C2/m,617,FALSE,bottom-up,733,79,2dm-3623
2dm-410,2,P2Se3,P2_1/m,284,FALSE,bottom-up,91,94,2dm-4253
2dm-411,2,VCl5,P1,1063,FALSE,bottom-up,,66,
2dm-412,2,BiC,P-1,0,FALSE,bottom-up,1038,69,2dm-3615
2dm-413,2,As9Cl2,P2_1/m,0,FALSE,bottom-up,49,69,2dm-3684
2dm-414,2,GaI,P4mm,2028,TRUE,bottom-up,,619,2dm-3775
2dm-415,2,C3Cl8,P1,385,TRUE,bottom-up,395,,2dm-3403
2dm-416,2,P2Se3,P-3m1,424,FALSE,bottom-up,147,59,2dm-2995
2dm-417,2,GaSb,P4/nmm,0,FALSE,bottom-up,223,145,2dm-3743
2dm-418,2,NO2,Pmn2_1,1233,FALSE,bottom-up,173,-11,2dm-3642
2dm-419,2,YF3,P-31m,7620,TRUE,bottom-up,157,52,2dm-5828
2dm-42,2,Ba2As,P-3m1,0,FALSE,bottom-up,197,216,2dm-3279
2dm-420,2,Ga2Os,P4/mmm,0,FALSE,bottom-up,665,597,2dm-3244
2dm-421,2,NiSe2,P-3m1,96,FALSE,bottom-up,8,136,2dm-4136
2dm-422,2,Sb2Te3,Pc,810,FALSE,bottom-up,1123,,2dm-4755
2dm-423,2,VCl5,P-1,981,FALSE,bottom-up,10,66,
2dm-424,2,ReCl2,P-3m1,0,FALSE,bottom-up,891,78,2dm-3606
2dm-425,2,TaS2,C2/m,0,FALSE,bottom-up,23,93,2dm-3033
2dm-426,2,GeSb,P-1,1208,TRUE,bottom-up,72,107,2dm-3615
2dm-427,2,Bi2Se3,Pc,867,FALSE,bottom-up,130,,2dm-4821
2dm-428,2,Y7Br10,P-1,0,FALSE,bottom-up,18,77,2dm-3516
2dm-429,2,Y2Ge,P-3m1,0,FALSE,bottom-up,700,407,2dm-5825
2dm-43,2,BeF2,P-3m1,9449,FALSE,bottom-up,340,39,2dm-4717
2dm-430,2,InSe,P-1,1496,FALSE,bottom-up,25,83,2dm-5155
2dm-431,2,AgBr,P-3m1,1866,TRUE,bottom-up,37,71,2dm-4972
2dm-432,2,Br4N,P1,0,FALSE,bottom-up,,322,2dm-4763
2dm-433,2,LaCl3,C2/m,4069,FALSE,bottom-up,60,75,2dm-4486
2dm-434,2,GeSb,C2/m,1357,FALSE,bottom-up,75,93,2dm-3474
2dm-435,2,TmBe5,Cm,0,FALSE,bottom-up,587,307,2dm-4330
2dm-436,2,PO2,Pmc2_1,2764,FALSE,bottom-up,,9,2dm-4327
2dm-437,2,BeBr2,P-4m2,4191,FALSE,bottom-up,63,73,2dm-4009
2dm-438,2,SF,P-1,3377,FALSE,bottom-up,0,,2dm-4682
2dm-439,2,AsCl3,Pmn2_1,3706,FALSE,bottom-up,22,63,2dm-3709
2dm-440,2,Br3N,P2_1/c,1215,TRUE,bottom-up,590,,2dm-5217
2dm-441,2,TbF3,Pmmn,7271,TRUE,bottom-up,104,185,2dm-3753
2dm-442,2,VSe3,P2_1/m,0,FALSE,bottom-up,56,59,2dm-5258
2dm-443,2,Sb2O3,Pm,2162,FALSE,bottom-up,185,105,2dm-3968
2dm-444,2,Nb2S3,C2/m,60,TRUE,bottom-up,106,78,2dm-4351
2dm-445,2,TlS,P-1,1142,FALSE,bottom-up,180,270,2dm-3756
2dm-446,2,PdS,P3m1,0,FALSE,bottom-up,,476,2dm-3053
2dm-447,2,SmS3,P4/nmm,0,FALSE,bottom-up,11,44,2dm-4364
2dm-448,2,NCl3,P2_1/c,1991,FALSE,bottom-up,32,76,2dm-4881
2dm-449,2,RhPb3,P4/mbm,0,FALSE,bottom-up,92,,
2dm-45,2,TiI2,P-6m2,679,TRUE,bottom-up,44,81,2dm-3706
2dm-450,2,As2Pt,P4/mmm,0,FALSE,bottom-up,574,126,2dm-5531
2dm-451,2,SiBi2,Pmc2_1,786,FALSE,bottom-up,243,106,2dm-3619
2dm-452,2,AlBr,P4mm,758,FALSE,bottom-up,,380,2dm-3775
2dm-453,2,NdCl3,Pmmn,3722,TRUE,bottom-up,15,91,2dm-3780
2dm-454,2,S4O9,P-3,3028,TRUE,bottom-up,59,79,2dm-3524
2dm-455,2,Bi2S3,Pmn2_1,1307,FALSE,bottom-up,109,161,2dm-4755
2dm-456,2,P2Se5,P2_1/c,64,FALSE,bottom-up,111,44,
2dm-457,2,NiF2,P2_1/c,4304,FALSE,bottom-up,227,251,2dm-3562
2dm-458,2,PbSe,P3m1,1963,FALSE,bottom-up,228,385,2dm-3977
2dm-459,2,TcF2,P-3m1,0,FALSE,bottom-up,494,57,2dm-3745
2dm-46,2,Mg2Sb,P-3m1,0,FALSE,bottom-up,498,415,2dm-3665
2dm-460,2,IrBr2,P-3m1,0,FALSE,bottom-up,511,97,2dm-4948
2dm-461,2,HfSe5,Pmmn,204,TRUE,bottom-up,0,75,2dm-3847
2dm-462,2,In2S5,C2/m,1279,TRUE,bottom-up,8,85,2dm-4985
2dm-463,2,TlSe,P-1,821,FALSE,bottom-up,118,188,2dm-5155
2dm-464,2,Cl2O5,P2_1,2068,TRUE,bottom-up,53,61,2dm-3828
2dm-466,2,GaAs3,P-3m1,603,TRUE,bottom-up,290,293,
2dm-467,2,ScI2,P-6m2,89,FALSE,bottom-up,3,81,2dm-5867
2dm-468,2,TiCl2,P2_1/m,321,FALSE,bottom-up,0,63,2dm-4652
2dm-469,2,Ta2S3,P2_1/m,0,FALSE,bottom-up,82,174,2dm-3670
2dm-47,2,HfPb2,P4/nmm,0,FALSE,bottom-up,426,319,2dm-3413
2dm-470,2,SrBr2,P-4m2,4667,TRUE,bottom-up,214,225,2dm-4009
2dm-471,2,BSe,P-3m1,2887,FALSE,bottom-up,0,46,2dm-4063
2dm-472,2,W3S4,P-3m1,0,FALSE,bottom-up,,32,2dm-4728
2dm-473,2,CN,C2/m,0,FALSE,bottom-up,236,-2,2dm-3474
2dm-474,2,AgS2,P-3m1,0,FALSE,bottom-up,247,351,2dm-3587
2dm-475,2,MoI2,P-3m1,0,FALSE,bottom-up,210,89,2dm-4519
2dm-476,2,PdBr2,P2_1/c,1243,FALSE,bottom-up,3,117,2dm-3562
2dm-477,2,VTe3,P2_1/m,0,FALSE,bottom-up,56,80,2dm-4111
2dm-478,2,Tl2Se5,C2/m,867,FALSE,bottom-up,106,106,2dm-4985
2dm-479,2,Mg5Rh,Pmc2_1,0,FALSE,bottom-up,328,282,2dm-5064
2dm-48,2,BBr,Pbcm,2137,FALSE,bottom-up,1754,63,2dm-4627
2dm-480,2,SbF3,P2_1/c,3892,TRUE,bottom-up,61,116,2dm-4881
2dm-482,2,SnO,Pbcm,2240,TRUE,bottom-up,64,72,2dm-3669
2dm-483,2,TcBr2,P-3m1,0,FALSE,bottom-up,383,81,2dm-3745
2dm-484,2,V2S3,P2_1/m,0,FALSE,bottom-up,44,118,2dm-4813
2dm-485,2,ZnCl2,P-4m2,4478,TRUE,bottom-up,0,,2dm-3966
2dm-486,2,OsCl2,P-3m1,1420,TRUE,bottom-up,518,92,2dm-4243
2dm-487,2,P2S3,Pc,2366,FALSE,bottom-up,33,100,2dm-4755
2dm-488,2,ZrTe2,R-3m,0,FALSE,bottom-up,12,115,2dm-3731
2dm-489,2,CSe,Pmmn,305,FALSE,bottom-up,1581,70,2dm-3338
2dm-49,2,RuC2,P4/mmm,0,FALSE,bottom-up,1928,995,2dm-3563
2dm-490,2,V2Se3,C2/m,92,FALSE,bottom-up,0,75,2dm-4351
2dm-491,2,SrCl2,P-3m1,5894,FALSE,bottom-up,54,71,2dm-4717
2dm-492,2,NbSe2,C2/m,0,FALSE,bottom-up,32,102,2dm-5694
2dm-493,2,TiSi2,P4/nmm,0,FALSE,bottom-up,438,455,2dm-3413
2dm-494,2,CdF2,P31m,3944,TRUE,bottom-up,80,,2dm-5582
